id;description;DEF
316;Hallo Freunde, muss mich doch mal melden, ich hoffe, Ihr seid alle gesund und munter. 5 Wochen in Polen, eine Wohltat für meine Seele.;FALSE
894953727209718;Hallo Bernd Goers, so eine These von mir, warum sich viele Türken in einer Großstadt wie Berlin nicht integrieren ist, dass sie es nicht für nötig halten, da viele davon in türkischen Vierteln leben und sowieso nicht so viel Kontakt zu Deutschen haben.;FALSE
1056481811056908;"Oh Graus!!!
Vom Gehöft Sollte man Diese Jenigen  jagen!!!??????";FALSE
1105779906127098;Wenn jede Sekte mit 50 Mitgliedern hier ihren eigenen Tempel bauen will, gibts bald keine Wiese mehr in Sachen!;FALSE
1010742025630887;Joko und Klaas werden dann behaarte Salafistenärsche lecken.;TRUE
1007145545990535;Ja es ist schief gelaufen...Es wurden beide hirnhälften entnommen;FALSE
982640215107735;"Und dieses Dreckspack haben wir zu Hunderttausende ins Land geholt 
Deutsche bewaffnet euch";FALSE
1035124473192642;"Die Hymne wird gerade umgeschrieben: ""Kulturverrat aus erster Hand, Deutschland syrisch Merkelland ...!""";FALSE
857582850946806;Ihr seid nur ein haufen voller Hurensöhne;TRUE
951927608178996;Die Frage ist ja, ob man ein Befürworter eines Mischvolkes ist oder ob man es gut findet, wenn es viele einzigartige Rassen oder Völker auf der Erde gibt. Wenn die Politik in Europa so weitermacht, werden wir bald ein Mischvolk hier haben. Damit werden Sprachen und Kuluren aussterben. Eine Rasse Mensch mit einer Sprache wird das Ergebnis sein. Soll sich jeder selber fragen, was er besser findet.;FALSE
1065131400191949;Schlecht wirds erst wenn sie integriert sind, dann haben sie vor lauter Arbeit und Steuernzahlen keine Zeit mehr zum Finden, so wie damals die Deutschen als es sie noch gab.;FALSE
668;"#G20 Was man der #Polizei vorwerfen kann? Das sie nicht härter, massiver &amp; schneller gg den marodierenden #antifa-Mob vorgegangen ist.";FALSE
882731625098595;wieder ein Asylschwein weniger was wir durchfüttern müssen;FALSE
1080;Wenn nicht bald was geschieht in diesem Land haben wir einen neuen linksgrünen Hitler. Linksgrüne Nazis gibt es ja schon. Die Meinungsfreiheit wurde am 1.1.18 verboten. Demokratie gab es noch nie in Deutschland. |LBR| Denunziantentum 2017 neu eingeführt. Kann es noch schlimmer kommen?;FALSE
982805195091237;"Ich habe gerade den geplanten ""Verteilungsschlüssel"" für neu ankommende Flüchtlinge angeschaut. NRW...mehr als 20 %. Sachsen: 2 %. Und gerade ihr tut hier so, als ginge das Abendland unter und wäre bereits eine muslimische Monokultur. Schaut Euch mal an, wie viele Immigranten bei Euch leben und wie viele Euch zugeteilt werden. Offenbar ist selbst den von Euch so genannten ""Volksverrätern"" der Politik klar, dass Ihr lausige Gastgeber seit. Und am Lautesten brüllt...";FALSE
1099;@anna_IIna Über 10 Millionen Ausländer leben in Deutschland....die meisten sind Türken...und über 50% davon leben vom Sozialamt...! |LBR| Das sagt viel aus über die Deutschtürken.;FALSE
651;"Der Weitertransport von ""Schiffbrüchigen"" nach Europa ist ein |LBR| Verbrechen an den Italienern, die dann dafür zahlen müssen. Sauerei.";FALSE
857953544243070;Dont burn the books, LEARN FROM THEM. The communists want to destroy us and our nations!! READ THE PROTOCOLS OF THE LEARNED ELDERS OF ZION!!!!!!;FALSE
650;Schulz wurde als Kind nicht verwöhnt, sondern er war |LBR| ein sogenannter Schultrottel. 2 x sitzen geblieben und |LBR| ohne Schulabschluss.;FALSE
175;"@andreasleu1 Wie heißt es doch : ""Humor ist, wenn man trotzdem lacht."" 😜";FALSE
643;Die Souveränität eines Staates darf nicht durch ein Gericht aufgehoben werden. Außerdem |LBR| gehen Invasoren nur in Länder mit Sozialhilfe.;FALSE
1044136628958093;Wieso muss Oesterreich Merkel fragen? was ist da los? Alles bestimmt nur der senile vollgepisste Hosenanzug Merkel??? was ist das da fuer eine Diktatur, zum zweiten mal regiert ein Irrer Fuehrer und alle schauen zu. Geschichte wiederholt aber meistens nicht schon nach 70 Jahren.;TRUE
272;@sonneundmond1 Und genau darum geht es uns nicht, wenn dieser Tage Flaggen mit Davidsternen brennen (nicht nur die israelische Flagge) und Jüdinnen und Juden offen mit dem Tod bedroht. Über diesen Antisemitismus werden wir berichten, egal was Sie von Israel halten. Schönen Tag.;FALSE
894603030578121;Der spinnt doch total.;TRUE
981;@focusonline Das war wohl eher ein Grüner Gehirn Furz.;FALSE
1106280639410358;Islamische Ideologen und Hassprediger gehören nicht nach Deutschland. Keine Bühne für deren Menschenverachtung und Rassismus.;FALSE
894930593878698;Was hat der geraucht? Opium?;FALSE
153;@hans_obermeier Obwohl Göring kein Interesse hat etwas gutes zu tun ist sie trotzdem nicht unser Problem... |LBR| Sie spricht nur zu einer kleiner Gruppe von Menschen ....die sind das Problem und das sind Deutsche..leider!;FALSE
1011364132235343;Ihr denkt, ihr seid das Volk? Das ist lächerlich. Ihr seid ein paar Spinner, die sich einmal die Woche zusammenhocken um ein bisschen Gemeinschaftsgefühl zu erfahren. Euch gibt es mittlerweile knapp über ein Jahr, eure Zahlen stagnieren im Mittel bei ungefähr 10-12000 (wenn die Zahl nicht korrekt ist, bitte korrigieren) Mann, und die Ortsgruppen außerhalb Dresdens sind nicht der Rede wert. Vielleicht gehen zusammengenommen in Deutschland 20.000 Leute auf die Straße für Pegida, aber 20.000 von 80.000.000 Menschen ist leider eine Minderheit, die den Schuss nicht gehört hat. Ihr rennt einem ehemals Straffälligen hinterher und wundert euch, warum man eure Parolen nicht ernst nimmt?;FALSE
1053;Hmm? Meine Theorie: Die Österreicher sind in Summe die klügsten Menschen Europas ... #grueneversenken;FALSE
1134091833295905;Diese behinderte olle ...;TRUE
712;@eurogegner Habe einige Male für ihn dolmetschen müssen - frag` mich besser nicht. Und wenn er Merkel sieht, kriegt er `nen Stän*** 😜;FALSE
894834950554929;Zahlen hin oder her.ich selbst kenne eine aeltere dame die von jenen begrabscht wurde.anzeige.eingestellt wegen geringfuegigkeit;FALSE
1011622892209467;Wer hätte das gedacht! Ich hatte eigentlich erwartet, daß die lieben Extremisten nach Vereitelung ihres Plans wieder nach hause gehen und brave Bürger werden!!! Natürlich ist das wieder nur ein Zufall mit dem Kennzeichen aus Hannover!!! Den Sprengstoff für die Anschläge hat man natürlich fachgerecht entsorgt!!!                    Natürlich geht der Spaß jetzt erst los ihr blinden Deppen da oben, wahrscheinlich laßt ihr es erstmal richtig knallen, bis ihr so reagiert wie es sich gehört!!! Aber aus Trotz so weitermachen wie gehabt sollte man aber bitte nicht liebe Mitmenschen!!! Der Dschihad klopft an deine Tür Deutschland, ALSO WACH ENDLICH AUF!!!!!!!!!!!!!!!!!!!!!!!!;FALSE
977;@P_Plattform @Renft1964 Die Prozentzahlen der Grünen, beziffern nur die Idiotenzahlen in Deutschland!;FALSE
1095923240446098;"Ja und auch deshalb kommen sie zu  "" UNS "" . Denn hier in Europa und insbesondere Deutschland - DÜRFEN  sie das. In ihrem Land ??????? Na auch deshalb kommen sie zu "" UNS ""., Oder ?";FALSE
857427124295712;"Eins muss ich ja mal sagen, lasst euch nicht von Trollen provozieren!!
Ich finde, bzw mir ist es wichtig, dass jede/r seine Meinung sachlich kundtuen soll. Es kann nicht sein, dass hier stetig Menschen beleidigt werden. Ob jetzt Pegidaanhänger, oder Gegner.

Mir soll ein Gegner bitte mal erklären, was an dem Positionspapier rechts sein soll. Kommt mir nicht mit ""Das wird nur als Deckmantel genutzt"", denkt ihr auch so bei einem Parteiprogramm von z.B der CDU??

Und nochmal was zum Thema Islamisierung, der Fall von der 19-jährigen hochschwangeren Maria, die von Moslems ermordert wurde, wird nicht bis garnicht in den Medien erwähnt. Erinnern wir uns mal ein paar Wochen zurück bei dem Fall von Tugce, das war tagelang in den Medien, weil hier das Opfer eine Türkin war. Nun stellt euch nur mal vor, es hätten 2 Deutsche eine Türkin ermordert, das würde in den Medien rauf und runter laufen mit ARD-Sondersendung.

Die Täter kommen glimpflich davon, wärenddessen der Deutsche 25 Jahre Haft bekäme. Das zum Thema ""alle sind vor dem Gesetz gleich"". 

Und daran ist die Politik Schuld, und genau deswegen gehen Leute auf die Straße!! Weil sie einfach keine Lust mehr darauf haben verarscht zu werden!!! 

Und das hat nichts mit rassistisch zutun, wenn verlangt wird, dass die Gesetze für jeden gelten und auch angewandt werden sollen, egal welcher religiösen Herkunft oder wie auch immer!!!";FALSE
951;"@GeorgMeckler Ich wünsche mir für sie, dass eine Großfamilie aus ""Syrien""  einzieht. Leider wäre solch eine kleine,  schlecht ausgestattete Wohnung für die neuen Herrenmenschen keine artgerechte Haltung....";FALSE
982742321764191;Da ist Steinewerfen glaube ich noch harmlos. Wie hat sich die Merkel eigentlich die Überwindung der kulturellen Gegensätze vorgestellt ? Bin mal gespannt, wann der erste Asyforderer ihr gegen das Schienenbein tritt, weil er nicht ein eigenes Haus bekommen hat !? Denn eins ist sicher, dieser Kulturkreis hat keinen Respekt vor Frauen ! Also warum vor der Kanzlerin, zumal die Versprechungen nicht einzuhalten sind !!;FALSE
882717521766672;"[@IND]
was meinst du wie egal wir denen sind!diese typen würden uns verrecken lassen,weil wir schweinefleischfressender abschaum sind!
um die kinder in syrien sollte man sich gedanken machen u nicht um diese typen!";FALSE
866;@KokoLores100 Dummheit hat einen Namen! SEEHOFER!!!!;FALSE
1025;Dieser Rot Grün versiffte Zick hetzt in d ARD gegen all die DE, die durch diesen Lug, Trug u Manipulation Journalismus nicht verblödet sind;FALSE
982673075104449;kann nur sagen ..wenn sich welche in meinen Wohnzimmer nicht benehmen dann haue ich sie eine auf die fres....oder??;FALSE
499;@Duesseldorf Düsseldorf ist nicht die einzige dumme Stadt...und mit dem Messerstecher habe ich mehr Mitleid als mit dem Möchtegernbürgermeister...!!;FALSE
882474655124292;"Sehr gut reagiert, Herr Professor.
Wann wird dieses Linke ""Volk"" endlich begreifen, dass man mit privaten Eigentum nicht machen kann was man will.
Wir sind selbst aus der ""DDR"" ausgebürgert worden, leben seit Jahren in America und können nicht mehr verstehen was aus unserer wunderschönen Heimat geworden ist. Es ist nicht mehr das Land welches wir verlassen haben.
SCHADE";FALSE
1056487024389720;Die Affen werden sich noch wundern;FALSE
856768497694908;Nicht die Trolle füttern.;FALSE
898;@Riedegost Dem stimme ich vorbehaltlos zu Ralf. Wenn Merkel nur halb so viel Verstand hätte, wie Du, oder wie Mecklenburger 😜;FALSE
983153388389751;"""Kriegsflüchtlinge"" welche in Europa mit Steinen auf Polizisten werfen, gehören sofort vor ein Schnellgericht gestellt und in ihre friedliche Heimat abgeschoben!!! Dort liegen genug Steine herum, welche sich dieses Pack gegenseitig an den Kopf werfen kann!";FALSE
485;#Yücel von mir aus kann er in der Türkei die Todesstrafe bekommen was redet Wallraff für ein Scheiß? |LBR| Yücel einer der größten deutschhasser. |LBR| #lanz;FALSE
1063794470325642;naja wer am besten ab 1.Klasse schon arabisch, Muselkultur und Allamallacha lernen soll... da bleibt für lebensnotwendigere Sachen kein Platz mehr;FALSE
855180131187078;Der Roma Marijan Memedovic (43) floh mit seiner taubstummen Frau (44)  und drei Kindern (15, 11, 11) aus Serbien, sagt: „Ich hatte keinen Job,  kein Geld und keine Krankenversicherung. Ich lieh mir 1 000 Euro von  einem Nachbarn, damit wir nach Deutschland fahren konnten.“------------------ Wirtschaftsflüchtling!!! Hier gibbet dann 3x Kindergeld und Hartz 4 und ne Wohnung......;FALSE
858407724197652;"Ich beleidige dich lieber nicht zurück, sonst musst Du noch weinen ;) ..anstatt fremde Frauen zu beleidigen solltest Du lieber deine Bildung aufbessern! Viel Erfolg...vielleicht findest Du ja dann Bestätigung im eventuellen Job und musst diese nicht in fragwürdigen Organisationen suchen! ..und zu Dir du komischer Vogel, wenn ich keine Auto mehr fahren dürfte, wären Fußgänger wie Du sicherer ;D ..fu";FALSE
993925963979160;Ab nach Chile zu den anderen SED-Verbrechern mit dem Ding!;FALSE
292;@Tjark_Limmer Roth wird bleiben und Glaser niemals Vizepräsident. 😊;FALSE
856904327681325;Das ist das Land der Vollidioten...;FALSE
1050;Was macht ein Verbrecher (BETRUG) wie H.MAAS in einem Amt wie das was er besetzt ?? Ticken wir DEUTSCHE noch richtig ???;FALSE
1095917270446695;...kann man die nicht mit Gummigeschossen beräumen??;FALSE
564;@dawoedmasta @Martin_Sellner Und ?? Ärgert dich das du Kernseifenloser?? Schön !;FALSE
874;"@waszumelden @MDRAktuell Ist doch kein ""schlimmer Rassismus"" wenn er gegen Schonlängerhierlebende geht. Schliesslich muß man jede Chance nutzen, den Deutschen kleinzuhalten- "" nach DER Vergangenheit...""";FALSE
858398097531948;falsch ... es geht auch um Personalien ... keine Kriminelle mehr im Vorstand .. die Sache ist gut ... nur zu viele Rechte Spinner die sich einhaken ..;FALSE
857404954297929;Komisch, schon mal überlegt warum hier niemand gegen Chinesen ist? Die sind zurückhaltend, fleissig, entgegenkommend, immer freundlich ... obwohl sie mit Tibet auch Dreck am Stecken haben. Habt ihr Muslime euch jemals den Kopf drüber zerbrochen, warum man dieses Bild nicht von euch in der Welt hat?;FALSE
1012252115479878;Weihnachtsmänner haben ja auch Bärte.  Das verkompliziert die Lage.  Da wird Thomas die Misere wieder nicht wissen wen er verhaften soll ..;FALSE
1105828582788897;Xerxes Azizi Affen studieren auf Deutschen Unis... Lacher schlecht weg... da hat eure Regierung wohl geschlafen. Schon schön wenn die verdummen sollen :))));FALSE
1069240333114389;Mein Gott......zwei Vollpfosten ......Respekt vorm Kameramann dass der die Kamera vor lachen halten konnte....!!!;FALSE
896;Ich glaube an Vögel mit 6 Flügeln. Jeder der behauptet es gibt sie nicht sollte dies bitte Beweisen. |LBR| #Religioten;FALSE
857907767580981;Na gut, ich muß ja nicht gläubig sein um den Islam als Gefahr wahrzunehmen.;FALSE
858080257563732;"Wirklich schlimm solche Menschen.
Genau diese Leute müssten direkt abgeschoben werden..!";FALSE
843;@Rebellin70 Weihnachten ade....es war einmal . |LBR| Dieses zu bereinigen wäre immer noch möglich...doch wir tun es nicht, wir nehmen es einfach hin. |LBR| Wir werden von dummen schwachen naiven regiert...und die haben soviele Helfershelfer.;FALSE
1092;@Frank_Pasemann @CDU Steinmeier die überflüssige Wurst wird es schon so hinbiegen das Verlierer weiter regieren...und uns dann erklären dieses sei Volkeswille ....! |LBR| Spätestens jetzt müsste es doch jeder erkennen...R.I.P. Deutschland;FALSE
730;Alle islamischen Kindergärten schließen. Wir brauchen keine |LBR| Parallelgesellschaften. Dort wird der Bezug zu Österreich unterbunden.;FALSE
876247895746968;"Am schädlichsten ist wohl die ""Arbeitsagentur"", die - gesteuert von ihren Nazichefs - diese ihre menschenverachtende Vorgehensweise betreibt, die man schon moderne Euthanasie nennen kann !

Der Mensch ist defacto abhängig gemacht worden, wird stets bevormundet, ist nicht mehr Herr seiner Selbst, muß sich ""melden"" und ""abmelden"", ist ein ""legalisiert"" politischer Gefangener !

Arbeitsagenturen und ihre Mitarbeiter sind gleich nach den ""Politikern"" die allergrößten NAZISCHWEINE und Viele von Denen verdienen auch noch die Prädikate SOZIOPATH und PSYCHOPATH Davor !";TRUE
857943977577360;Aldi kennt halt keine Vaterlandsliene sondern Geeeeeeeeeeeeeeeeeeeld;FALSE
982743661764057;"Ramon De la Perez na selbst für den Fußball biste zu hohl.""Stellt euch gegen ffm"",was soll das heißen? Einer der linkesten Hools in Deutschland willste ""bekämpfen""? Nicht das ich was dagegen hätte,versuch mal.Und du Blöd,das Bildchen welches du gepostest hast,sieht in Echt so aus http://img1.faszination-fankurve.de/fotos/galerien/1442102665.jpg  Ehrlich,wenn Dummheit schreien könnte,man würde dich bis nach China hören.Du wurdest auch letzt mit deinem Kumpel beim Gedankenaustausch gefilmt https://www.youtube.com/watch?v=m1agaZinJHg";TRUE
855502084488216;"Aber !
Das Wort ""Kanake"" ist  noch lange nicht so schlimm  wie die massive Verletzung  der Gefühle ganzer Völker !
Außerdem besagt Kanake in einschlägiger Relevanz nix anderes als das Wort Deutscher !
> Angehöriger eines Volkes !";FALSE
658;"@tagesschau #Meuthen, wie auch der Rest der #AfD, toleriert doch längst den deutsch-nationalen #Antisemitismus, #Rassismus &amp; die damit verbundene Hetze innerhalb der #LuegenAfD &amp; weiten Teilen #Deutschland‘s. #Maier ist, wie #Gauland, #Gedeon, #Höcke, oder #Poggenburg KEIN Einzelfall! #noAfD";FALSE
856878481017243;Ziemlich widerlich, wenn Muslime sich mit Juden im dritten Reich vergleichen. Maulschelle, setzen, sechs;FALSE
1007209809317442;Und der Einmarsch in Afghanistan war nicht im Eigeninteresse oder was? So ein Vollpfosten.;FALSE
266;#Politiker holen #Terroristen ins Land und lassen die #Opfer hilflos zurück.;FALSE
894846760553748;Der Islam tötet täglich auf der Welt mehr als 1000 Menschen. Wollen wir das in Europ haben?;FALSE
262;@BlauekeP @anna_IIna Haha...der Schmock @BlauekeP hat sich geschminkt und mich gesperrt... |LBR| Dann habe ich was richtig gemacht...;FALSE
1035121826526240;Wir will die schon, außer die Bonzen mit ihrern Schlägertrupps.;FALSE
856824927689265;"So, ich habe ein Profilbild! Darf ich jetzt  meine ""Fresse"" aufreissen? Ich halte dich für einen kleinen nichtsnutzigen Tastaturhelden der im Internet gegen Ostdeutsche hetzen kann und ansonsten eine ganz kleine lächerliche Wurst ist!";TRUE
1063584870346602;"Wahrscheinlich war der Senegalese ein ""Ungläubiger""... Der Moslem folgte also nur einem der 28 Mordbbelastenefehle in Mahomets Kampf...";FALSE
945881105450313;"Geahnt habe ich das schon. Aber man darf hier feststellen, wie feige sie auch sind. Weggerannt sind sie, haben ihren ""Freund"" oder Mitasylant zurück gelassen. Scheinen sich nur bei Frauen stark und überlegen zu fühlen";FALSE
1052745754763847;Tan Er und in euern Reihen sind Linksfaschisten und die müssen genauso bekämpft werden oder sehe ich das was falsch.;FALSE
856887151016376;In dieser Gruppe  braucht man kein Niveau . .... sonst würde  man zu sehr mit Überlegenheit  glänzen und damit können die Pegida  Anhänger   (Trottel) nicht umgehen . ....;FALSE
857887580916333;"kann gar nicht sein, die Lügenpresse schreibt doch gar nicht über die von der BRD GmbH bezahlten Gegendemonstranten.
3x3 macht 6";FALSE
876336235738134;stehlen, rauben, vergewaltigen, totschlagen, erstechen, verbrennen, drogenhandel, kinderschänden, prostitution, beleidigen, vandalismus. hab ich was vergessen? achja, und unsere kohle kassieren.;FALSE
1007288782642878;Man wünscht sich Putin würde auch in Deutschland aufräumen mit dem Ungeziefer;FALSE
1070603156311440;"Die kriminalität, Brutalität, Menschenverachtung, etc., die in den Unterkünften herrschen, spiegeln die islamischen Gesellschaften fokussiert wider. 

Unglaublich, dass diese primitiv-archaischen Eindringlinge millionenfach in unserem Land leben.
https://youtu.be/DjjrN0DXBhA";FALSE
632;Die STAATSMEDIEN sprechen sich noch nicht mal ab !!! Einer hat gesagt , das der Staat Fehler gemacht hat und auf Folgen von MOSLEMTERROR nicht vorbereitet war! Aber wer hats gesagt??? Erst heißt er dieMIESEEHRE und dann wieder MAASmänneken !!LÜGE,LÜGE,LÜGE von STAATSMEDIEN!!;FALSE
858369210868170;Leiber x-Asylanten, als so hässliche Deutsche wie Rene;TRUE
1095912507113838;"Das mit dem langsam anfahren ist eine gute Idee.... 

Ein Europäer würde dann wohl aufgeben, dass es nix bringt diese Situation....

Diese wilden Neandertaler legen sich dann ganz bewusst mit dem Fuß vor den Autoreifen!

Ist der kleine Zeh nur gequetscht bekommst Du als Fahrer 10 Jahre Haft wegen versuchten Mordes mit rechtsradikalen Hintergrund...

Das schwer verletzte Opfer, dessen Zeh drei Tage blau geschwollen war bekommt ein Zweifamilienhaus, einen Mercedes und eine Schachtel Lind Pralinen....";FALSE
1056942394344183;Die meinen echt wir sind auf der Brotsuppe daher geschwommen. Ihr Politiker PACK;FALSE
1012235318814891;So viel zur Integration und Vermittlung deutscher Werte. Da die neuen Bürger überhaupt kein Weinachten feiern, muss doch auch nichts geändert werden.;FALSE
1056932054345217;"Das die überhaupt in ein richtiges Flugzeug steigen durften....

Wenns nach mir gehen würde, dürften die alle aufm Boden einer Transall Hercules oder der A400 der Luftwaffe Platz nehmen....jeder dazu noch 5Liter Wasser und Eimer zum rein pinkeln...

Nicht das die sich an solch bequeme Flüge gewöhnen....";FALSE
1035121379859618;Ich denke mal schon, nicht um sonst nehmen diese Säcke Pegida unter Beschuß. Muß dir aber auch Recht geben, nur mit Spaziergehen wird es schwer, vor allem wo. Am besten in Berlin und ich denke mal ne halbe Million würde mindenstes vor Ort sein ohne der linken Terrorbande.;FALSE
500;@tagesschau Merkels Verhältnis zu Linksradikalen! |LBR| Arbeitgeber Merkel finanziert den organisieren Terror!!!;FALSE
856831611021930;"Lieber Kevin Hoffmann, genau so habe ich es auch erlebt eine wirklich sehr gute Zustandsbeschreibung.  Bei der 1. Demo in Leipzig wurde ich fast von einer vollen Bierflasche erschlagen welche vom Dach des Sportmuseums geflogen kam und wenige Zentimeter meinen Kopf verfehlte. Das waren die sogenannten ""Antifa"" ,welche sich illegal Zugang zum Dach verschafften. Beim letzten Spaziergang wurden wir sogar von aufgehetzten Anwohnern attakiert welche uns  mit Flaschen, Böllern und Eiern aus Fenstern bewarfen. So viel Hass und Intolleranz habe ich nicht mal 89 erlebt. Die vereinten ""Qualitätsmedien"" haben Gehirnwäsche per excellence betrieben. Aber egal was passiert ich werde wieder kommen und lasse mich nicht Mundtod machen. Ich möchte meinen Enkeln und Urenkeln sagen können, wir haben es versucht. Und ich hoffe inständig daß es uns auch gelingt unser Land vor dieser unfähigen, scheinheiligen und nur auf Karriere und Profit strebenden Politikerkaste zu retten.";FALSE
1096073150431107;"Ganz einfach 
HAUT AB UND KOMMT ERST NICHT IN UNSER LAND";FALSE
856800987691659;Wegen so Menschen wie wir, ist deutschland nunmal deutschland. ihr seid volltrottel, wenn wir alle gehen, wird deutschland zusammebrechen. dann könnt ihr gleich den adolf wiedererwecken ihr hirnlosen hartz4 empfänger;TRUE
968008379904252;"Vorbildlich die Japaner nach dem Schweren Tsunami (Fukushima).Niemand plünderte dort,oder schlug anderen das Eigentum Kaputt.Alles ging Ruhig und gesittet zu.Sollche Betroffenen hätte man gerne aufgenommen.Doch was derzeit in Europa abgeht,geht garnicht.Die sollen ihren Scheiß ""Heiligen"" Krieg in ihrem Land austragen.Der Islam gehört nicht nach Europa !!! Und auch die Familienkriege der Zigeuner braucht hier kein Mensch.Wer bezahlt denn den Einsatz der Polizei und Feuerwehr,wie auch die Schäden,die von der Sippe angerichtet worden sind (in Essen)??Lange werden die Deutschen die Füße nicht mehr stillhalten.";FALSE
935989286439495;Ab in den Knast mit der Brut! Solche Hassprediger vergiften schon viel zu lange die Gehirne extrem naiver jugendlicher Moslems in unserem Land.;FALSE
535;"@Platiniumray Dieses Arschloch vom Wetterdienst auf Hiddensee sprach gestern Abend von ""einigen Flocken"" 😡";FALSE
968;@Beatrix_vStorch Wenn schon Vollzeitterroristen dem Ruf von MAAS und Merkel folgen, dann werden da wohl auch Hilfsjobber dabei sein! Tolle Journalisten!;FALSE
856758237695934;mitbürger/ innen???? jetzt fangt ihr auch schon mit diesem schwachsinn an!;FALSE
857421654296259;Angst.....vor dem ISLAM;FALSE
885913861447038;"Tja so sieht das eben aus, wenn man sich mit den Mächtigen anlegt anstatt nur gegen andre arme Schweine zu hetzen. So kriegt man halt keine CDU-Gespräche und ""Lügenpresse""-Interviews wie Eure Möchtegern-Volkszorn-Bewegung.";FALSE
784;@Gauinator Würde lachen wenn er wirklich mal vom 1 stock ins Erdgeschoss mit seinem Fettarsch durchbricht;TRUE
985473014824455;Geh spielen.VOLLPFOSTEN.;TRUE
306;Warum sollte Brüssel nach Spanien schauen, wurde doch in d. 1990ern ALLES unternommen, um den Balkankonflikt erst zu schüren u. dann, KRIEG😜;FALSE
985;@vronixi ich fordere ebenfalls: raus mit dem Gesindel: Kanacken (wahlweise Moslems), Nigger, Gutmenschen jegl. Couleur, Grüne usw.;FALSE
982680268437063;"Ramon ist auch einer dieser Internethelden, die im Deckmantel ihres Pseudonyms die große Klappe haben.
Armselig.";FALSE
1012248532146903;nur bekloppte;FALSE
210;So, jetzt habt Ihr also protestiert. Und, wie geht es weiter? Klar, das nächste Mal werdet |LBR| Ihr auch wieder protestieren. Bahh ei, dat bockt.;FALSE
1035131663191923;Geh an Bahnhof Klatschen Tiefflieger;FALSE
1134086343296454;"Die hat doch selber nur ein paar Selfies gemacht und kennt nicht einen Asylforder persönlich und von was für ""Flüchtlingen ""spricht diese Irre eigentlich";FALSE
1107209552650800;Der Islam gehört nicht zu Sachsen !;FALSE
377;@crabonace So ist`s eben in alten Mecklenburger Dörfern. Sie trauten sich nicht einmal Anzeige zu erstatten 😜;FALSE
617;@krippmarie Die leeren ihre Gefängnisse...sie schicken uns unbrauchbares widerliches Pack.;FALSE
1064991943539228;Mal sehen wann ein Flüchtling Merkels Verstand findet.;FALSE
1134814273223661;Wozu kennen lernen ick weiß auch so das die hier nicht die Terroristen hier hergehören;FALSE
945351205503303;Vor Gericht stellen die ganze linke Brut, Anklagen wegen Volksverhetzung,  Amtsanmaßung und Hochverrat . Staatsbürgerschaft aberkennen, ausweisen. Bevorzugt nach Afrika und Arabien ...  Dort können sie ihren Wohlfahrtsstaat aufbauen, falls man ihnen nicht vorher die Kehle durchschneidet ...;FALSE
1152539768117778;Maik, weil von Beginn der Invasion an alle, die auch nur ansatzweise Kritik an dieser Asylpolitik geübt haben, die der Meinung waren, dass das nicht gut gehen kann, wurden ohne Ausnahme als Rassist, als Nazi oder als Rechtsradikal bezeichnet wurde!  Und mittlerweile habe ich das Gefühl, dass hier Jung gegen Alt ausgespielt bzw. aufeinander gehetzt wird, nur um diese Politik durch zu dreschen ... auf Teufel komm raus und ohne Rücksicht auf Verluste!;FALSE
935485073156583;Ihr seit ganz klar ein Fall für den 'Der goldene Aluhut;FALSE
1065032916868464;Für wie blöde halten die uns eigentlich?  Dauernd finden diese Typen irgendwas und geben es treu ab! Das stinkt zum Himmel. Nur ihre Pässe sind und bleiben verschwunden??;FALSE
1096343390404083;"Stellt euch vor,wenn diese Banditen
in unser Land gekommen wären!";FALSE
951870394851384;Kranke Gesellschaft die unter zwangsneurotischer Doppelmoral leidet;FALSE
856793454359079;Merkel ist kein Nazi  sondern Volksfeind !;FALSE
1018199771551779;"Und die Deutsche sollen daneben einen Schweinstall bauen. Das ist das Beste fur Islam. ;)";FALSE
186;Martin Schulz ist Kanzlerkandidat der SPD ohne Schulabschluss. Er ist |LBR| 2 x sitzen geblieben. Ist das Ihre Führungsspitze?;FALSE
1134074566630965;Gerne, aber hier sind ja keine, ich seh immer nur Sozialschmarotzer und Rapefugees.;FALSE
1095911747113914;Wenn die so Kampfbereit sind dann erst recht nachhause für ihr Land kämpfen und fordern.;FALSE
982640725107684;na so schwach und erschöpft und fertig und halb verhungert sehen die aber net aus... ich frag mich nur,warum die da mit Tränengas rumspielen?Einmal durchladen und reinhalten...sowas geht gar nicht!Das sind Straftaten...Körperverletzungen...vllt sogar versuchter Totschlag und das Pack kommt damit durch????? Ich weiß...bei den tollen Gutmenschen bin ich der obernazi... kommt ma rum und sagts mir ins Gesicht!;FALSE
314;Wahl der Rechtskommission - Kandidaten (keine Kandidatinnen ...) stellen sich vor - #aksynode16;FALSE
982686618436428;eine arbeitsfaule, braune Socke - typisch PEGIDA;FALSE
1012533228785100;Diesen Links-Grünen Idioten ist aber auch nichts zu doof !  Diese Asylbetrüger wissen doch vorher, dass sie in ein christliches Land einfallen und dass sie sich auf eine christliche Kultue einzustellen haben. Es ist einfach nur widerlich, wie diese Links-Grünen sich bei den Asylbetrügern einschleimen wollen !;FALSE
